sensor,phase,event,seq,active,reactive,current,voltage,frequency,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,tr0,tr1,tr2,tr3,tr4,tr5,tr6,tr7,tr8,tr9,draw,power,thd,shift,capture,lag
997.0,1,5.0,92808.0,3.8,0.8,0.016,238.4,50.02,99.9,27.7,58.9,222.4,189.8,131.8,430.8,142.6,267.1,-2.9,-21.8,-42.0,-64.4,-72.4,-57.5,-48.3,-40.2,-52.3,-75.9,1097239.3,402.3,30.2,21.6,972.0,12i 1732243545016347442 
997.0,2,5.0,92809.0,3.1,0.0,0.013000000000000001,241.2,50.01,96.2,224.7,44.1,165.9,252.2,179.3,72.7,311.1,218.4,-100.0,-95.6,-75.1,-32.8,9.2,57.2,94.3,100.0,85.2,55.9,4558006.3,335.4,31.2,-26.6,972.0,12i 1732243545016347442 
997.0,0,5.0,92810.0,3.8,0.8,0.016,237.2,50.02,100.0,210.5,110.9,185.4,186.0,241.5,15.2,293.7,237.1,-41.8,-72.2,-100.0,-94.9,-77.2,-54.4,-32.2,-21.0,-23.0,100.0,12411887.9,288.5,55.9,58.5,966.0,12i 1732243725004370871 
997.0,1,5.0,92811.0,2.3,1.5,0.012,238.2,50.02,36.3,11.2,6.0,68.1,39.7,54.4,116.2,71.8,109.0,13.2,19.8,23.7,42.3,60.1,78.4,92.8,99.4,100.0,-78.4,1097259.5,404.6,32.5,21.3,966.0,12i 1732243725004370871 
997.0,2,5.0,92812.0,4.6,1.5,0.019,241.0,50.02,84.4,110.4,72.4,64.0,145.0,180.1,47.4,153.5,190.1,-34.5,-29.0,-26.8,-10.7,8.5,32.3,59.8,83.4,100.0,-55.9,4558023.1,330.8,32.3,-26.7,966.0,12i 1732243725004370871 
997.0,0,5.0,92813.0,2.3,1.5,0.012,236.9,50.02,97.5,39.1,85.0,134.5,141.2,163.0,181.0,344.5,89.1,99.6,100.0,98.6,88.4,65.2,32.4,-4.0,-35.7,-61.0,-79.8,12411902.4,290.8,56.0,58.3,966.0,12i 1732243905004880799 
997.0,1,5.0,92814.0,2.3,-0.8,0.007,237.9,50.01,64.1,60.4,121.6,73.9,341.3,82.5,136.5,224.9,88.8,64.7,86.9,99.9,100.0,86.5,60.6,24.5,-20.0,-63.6,-92.0,1097279.7,402.3,32.1,21.3,966.0,12i 1732243905004880799 
997.0,2,5.0,92815.0,0.8,0.8,0.005,240.8,50.02,27.5,16.0,106.3,105.8,66.7,122.4,209.7,47.9,145.7,91.3,95.7,100.0,99.7,92.3,71.6,38.8,-1.3,-42.4,-78.9,4558039.6,331.5,31.3,-26.5,966.0,12i 1732243905004880799 
997.0,0,5.0,92816.0,3.8,-3.8,0.021,236.7,50.0,78.1,117.6,93.0,178.5,138.8,41.6,173.4,278.0,77.1,-100.0,-85.9,-43.6,12.9,62.7,96.7,100.0,83.4,50.2,22.0,12411916.9,286.9,55.7,58.4,971.0,12i 1732244085020110665 
997.0,1,5.0,92817.0,1.5,-3.8,0.018000000000000002,237.8,49.99,100.0,200.8,96.1,135.6,137.3,190.1,77.7,125.3,236.8,-94.7,-79.5,-52.0,-16.2,17.0,43.0,60.9,73.6,85.8,100.0,1097299.8,403.8,30.4,21.7,971.0,12i 1732244085020110665 
997.0,2,5.0,92818.0,2.3,3.8,0.019,240.5,49.98,33.4,11.0,34.3,54.0,21.2,73.0,117.6,25.3,72.2,-100.0,-56.9,6.9,61.2,83.6,76.7,50.0,27.6,56.9,100.0,4558056.2,329.2,33.6,-27.2,971.0,12i 1732244085020110665 
997.0,0,5.0,92819.0,2.3,-0.8,0.009000000000000001,236.8,50.01,80.7,246.6,345.3,232.0,176.9,154.6,226.5,190.0,163.3,-24.5,-9.5,-2.0,-2.0,-2.6,0.9,10.1,37.2,71.8,100.0,12411931.2,289.2,56.0,58.2,972.0,12i 1732244265013850700 
997.0,1,5.0,92820.0,1.5,-1.5,0.009000000000000001,237.8,50.01,100.0,213.3,4.1,112.0,167.9,189.4,95.0,143.3,142.1,38.9,80.2,100.0,96.8,88.9,75.4,65.9,70.6,69.0,75.4,1097320.0,402.3,30.8,21.6,972.0,12i 1732244265013850700 
997.0,2,5.0,92821.0,1.5,1.5,0.009000000000000001,240.6,50.0,23.5,30.4,33.0,5.7,15.8,59.6,28.9,33.3,35.9,41.7,76.4,95.5,97.1,90.9,83.9,78.1,78.1,85.5,100.0,4558072.7,330.8,31.6,-26.9,972.0,12i 1732244265013850700 
997.0,0,5.0,92822.0,1.5,-3.1,0.016,236.8,49.941,34.6,26.8,10.4,66.4,112.9,85.9,108.7,125.5,77.8,100.0,94.6,81.6,55.7,17.8,-33.0,-100.0,-9.2,14.6,31.9,12411945.7,290.8,55.0,58.3,970.0,12i 1732244445005345742 
997.0,1,5.0,92823.0,2.3,-3.8,0.018000000000000002,237.7,49.951,100.0,171.0,146.8,13.4,162.2,257.4,37.5,252.3,307.6,41.8,49.1,47.3,21.8,-12.7,-52.7,-100.0,63.6,83.6,98.2,1097340.1,400.0,32.9,21.2,970.0,12i 1732244445005345742 
997.0,2,5.0,92824.0,0.8,3.1,0.013000000000000001,240.6,49.951,24.0,14.0,32.2,59.3,23.6,57.3,70.5,67.6,68.8,-12.4,-23.6,-33.0,-50.2,-68.2,-83.7,-100.0,100.0,100.0,87.1,4558089.2,331.5,30.0,-26.4,970.0,12i 1732244445005345742 
997.0,0,5.0,92825.0,0.0,-1.5,0.006,236.7,49.951,100.0,240.6,96.1,189.9,351.5,152.3,180.5,331.2,157.9,95.7,68.3,-56.8,-78.4,-97.1,-100.0,-91.4,-78.4,-54.0,-32.4,12411960.2,290.8,55.3,58.2,969.0,12i 1732244625012213028 
997.0,1,5.0,92826.0,0.0,1.5,0.007,237.6,49.941,67.9,20.8,123.5,175.2,16.4,243.0,148.3,241.1,318.7,100.0,85.5,-29.1,-54.5,-74.5,-90.9,-100.0,-97.3,-90.9,-79.1,1097360.1,400.0,31.9,21.4,969.0,12i 1732244625012213028 
997.0,2,5.0,92827.0,0.0,0.8,0.003,240.5,49.951,15.9,43.2,59.1,56.4,35.6,29.5,39.2,63.4,23.2,52.5,100.0,-100.0,-95.9,-95.9,-93.5,-93.5,-92.4,-90.0,-85.9,4558105.8,331.5,31.1,-26.5,969.0,12i 1732244625012213028 
997.0,0,5.0,92828.0,2.3,-2.3,0.014,236.7,49.951,100.0,107.5,172.9,61.7,175.6,175.8,82.5,157.9,247.9,-100.0,88.8,92.5,91.3,94.0,98.5,100.0,88.5,65.0,28.8,12411974.8,288.5,55.0,58.5,968.0,12i 1732244805014148327 
997.0,1,5.0,92829.0,2.3,0.8,0.01,237.7,49.941,45.7,63.6,70.4,152.0,126.4,42.3,259.7,131.7,102.2,-100.0,-10.9,-4.8,-1.3,17.4,43.0,73.6,93.1,100.0,75.1,1097380.1,402.3,33.3,21.2,968.0,12i 1732244805014148327 
997.0,2,5.0,92830.0,2.3,0.0,0.01,240.6,49.941,32.3,55.7,92.8,43.8,57.8,92.6,43.9,38.0,67.5,-100.0,57.5,56.4,54.6,61.3,74.7,88.8,100.0,98.9,78.8,4558122.4,329.2,33.0,-26.7,968.0,12i 1732244805014148327 
997.0,0,5.0,92831.0,0.0,0.8,0.003,236.6,49.98,32.4,325.5,417.2,188.7,34.6,63.1,155.2,145.0,155.3,-34.5,-94.0,-100.0,-60.7,-12.7,33.3,69.4,87.7,98.4,100.0,12411989.2,288.5,54.5,58.5,966.0,12i 1732244985007778962 
997.0,1,5.0,92832.0,0.0,-0.8,0.003,237.6,49.961,51.7,384.4,181.7,121.8,195.4,295.3,481.2,354.4,306.8,-73.7,-100.0,78.9,86.4,90.2,97.2,100.0,94.8,89.0,78.7,1097400.2,402.3,33.1,21.1,966.0,12i 1732244985007778962 
997.0,2,5.0,92833.0,0.0,-0.8,0.003,240.5,49.971,100.0,12.5,359.4,584.8,71.1,460.9,949.8,335.0,758.4,58.9,38.6,-100.0,-71.0,-40.2,-1.2,38.6,67.9,83.5,95.3,4558138.8,329.2,32.1,-26.8,966.0,12i 1732244985007778962 
997.0,0,5.0,93206.0,1.5,1.5,0.009000000000000001,238.2,50.029,83.6,103.4,148.5,228.3,379.0,288.1,211.9,350.9,548.2,-34.6,-100.0,-88.6,-43.7,1.9,52.9,100.0,87.8,58.9,68.1,12413777.6,284.6,55.6,58.7,966.0,17i 1732267612011429177 
997.0,1,5.0,93207.0,0.8,0.8,0.004,239.4,50.039,100.0,164.1,411.1,367.6,407.3,930.2,680.6,545.7,1057.1,100.0,53.2,16.3,-15.8,-45.2,-64.9,-77.5,-90.9,-100.0,-90.3,1099906.2,412.3,34.0,21.0,966.0,17i 1732267612011429177 
997.0,2,5.0,93208.0,0.0,-0.8,0.003,242.7,50.01,36.7,300.0,129.7,152.1,159.4,276.3,20.6,214.3,494.7,100.0,38.4,-15.2,-54.0,-83.3,-98.0,-100.0,-96.0,-89.9,-72.2,4560179.0,330.8,34.5,-26.8,966.0,17i 1732267612011429177 
997.0,0,5.0,93209.0,1.5,-0.8,0.005,237.8,50.01,42.2,327.3,63.0,152.6,62.8,249.6,161.8,143.0,210.9,94.1,100.0,98.7,93.8,81.1,60.0,37.0,7.3,-29.5,-65.7,12413791.8,283.1,55.4,58.8,966.0,17i 1732267792012130669 
997.0,1,5.0,93210.0,0.8,-0.8,0.006,239.2,50.02,12.1,50.1,37.4,35.7,70.7,69.9,23.5,113.3,18.6,100.0,97.1,92.1,84.0,71.4,49.9,20.4,-10.9,-39.2,-61.4,1099926.8,413.1,36.0,21.1,966.0,17i 1732267792012130669 
997.0,2,5.0,93211.0,1.5,1.5,0.009000000000000001,242.4,49.99,20.1,48.2,17.0,45.6,35.4,44.9,46.0,57.7,3.2,100.0,93.3,84.8,72.9,55.6,33.4,9.5,-14.5,-37.0,-57.8,4560195.5,329.2,36.4,-27.1,966.0,17i 1732267792012130669 
997.0,0,5.0,93212.0,1.5,-0.8,0.007,237.8,50.0,33.9,220.7,64.1,120.1,24.3,114.5,214.9,82.2,149.6,58.3,37.2,17.0,-7.0,-22.8,-36.7,-54.4,-75.5,-100.0,47.2,12413806.0,284.6,54.7,58.6,966.0,17i 1732267972014116249 
997.0,1,5.0,93213.0,0.8,-0.0,0.003,239.2,50.0,10.8,94.1,37.8,21.7,68.9,93.3,55.6,84.2,65.8,19.4,43.3,64.8,80.3,93.4,100.0,98.2,81.5,66.0,-100.0,1099947.5,412.3,34.4,21.1,966.0,17i 1732267972014116249 
997.0,2,5.0,93214.0,1.5,0.8,0.007,242.4,50.0,20.1,52.9,26.1,79.7,31.7,47.9,36.8,63.3,22.9,-43.9,-50.9,-75.4,-100.0,-33.3,43.9,78.9,68.4,47.4,100.0,4560212.0,330.8,34.3,-26.9,966.0,17i 1732267972014116249 
997.0,0,5.0,93215.0,1.5,3.1,0.013000000000000001,237.7,50.02,47.7,114.9,56.0,75.0,149.6,140.0,97.4,178.3,146.5,85.6,44.4,-2.2,-46.7,-82.2,-100.0,-97.8,-84.4,-62.2,-33.3,12413820.2,283.1,56.2,58.6,969.0,17i 1732268152012717926 
997.0,1,5.0,93216.0,0.8,0.8,0.004,239.1,50.02,20.4,62.6,121.1,109.0,40.1,184.6,55.4,60.2,46.2,100.0,85.9,73.8,52.7,19.5,-20.8,-64.9,-94.9,-100.0,-78.3,1099968.1,411.5,33.1,21.2,969.0,17i 1732268152012717926 
997.0,2,5.0,93217.0,1.5,-0.8,0.007,242.2,50.01,100.0,141.9,121.2,352.7,57.9,367.3,756.9,207.3,620.5,97.7,97.2,100.0,99.5,93.5,79.6,58.3,27.3,-4.6,-32.4,4560228.5,329.2,33.9,-27.1,969.0,17i 1732268152012717926 
997.0,0,5.0,93218.0,0.0,-0.8,0.003,237.7,50.01,17.3,202.1,133.4,142.0,211.1,180.2,112.9,71.4,285.5,-100.0,-90.2,-87.7,-85.3,-86.5,-66.9,-23.9,25.2,69.3,100.0,12413834.4,283.1,56.8,58.6,968.0,17i 1732268332005566754 
997.0,1,5.0,93219.0,0.8,0.0,0.003,239.0,50.02,14.4,32.6,54.3,21.9,92.8,181.9,74.9,18.3,138.2,-100.0,-78.2,-49.5,-14.3,22.0,54.1,85.9,100.0,95.4,91.2,1099988.7,410.8,34.2,21.3,968.0,17i 1732268332005566754 
997.0,2,5.0,93220.0,0.8,-0.8,0.004,242.4,50.01,38.2,58.7,168.3,152.1,146.9,118.6,450.2,155.7,116.6,-100.0,-75.6,-46.2,-11.0,28.6,62.3,88.3,100.0,98.5,92.7,4560245.0,330.0,34.9,-26.9,968.0,17i 1732268332005566754 
997.0,0,5.0,93221.0,0.0,-0.8,0.007,237.4,50.02,26.9,30.4,74.0,103.4,162.0,113.4,168.6,64.5,95.7,-100.0,-76.0,-46.3,-11.0,22.3,48.4,71.7,92.9,100.0,97.9,12413848.5,283.1,57.7,58.6,966.0,17i 1732268512010868092 
997.0,1,5.0,93222.0,0.8,1.5,0.008,238.7,50.02,100.0,186.4,117.4,90.8,332.4,272.8,544.2,112.9,417.5,-100.0,-93.8,-82.1,-74.4,-74.1,-69.2,-48.8,-17.4,15.9,47.3,1100009.2,411.5,34.6,21.1,966.0,17i 1732268512010868092 
997.0,2,5.0,93223.0,2.3,-1.5,0.01,241.9,50.02,100.0,119.2,162.7,71.8,216.4,264.2,177.1,129.6,254.0,-100.0,-60.0,-25.3,-5.9,-2.9,-4.1,0.6000000000000001,12.4,30.0,50.6,4560261.5,327.7,34.8,-27.3,966.0,17i 1732268512010868092 
997.0,0,5.0,93224.0,7.7,-6.9,0.048,237.9,50.029,68.4,51.5,57.3,37.8,31.5,35.7,26.8,30.2,65.2,3.1,-14.5,-36.6,-63.0,-93.0,-100.0,-78.0,-33.9,12.8,53.3,12413862.7,275.4,56.4,59.0,972.0,17i 1732268692002541323 
997.0,1,5.0,93225.0,6.9,-2.3,0.034,239.2,50.029,92.2,41.2,25.2,22.4,44.1,26.4,81.6,21.1,85.5,23.1,55.6,81.8,100.0,98.3,74.9,41.9,7.1,-24.8,-49.3,1100029.8,404.6,34.5,21.1,972.0,17i 1732268692002541323 
997.0,2,5.0,93226.0,5.4,3.8,0.03,242.4,50.039,74.3,30.0,27.7,44.8,20.0,37.3,42.1,8.3,100.2,100.0,87.7,72.3,52.9,24.5,-10.3,-41.9,-66.5,-83.2,-92.9,4560277.9,322.3,34.1,-27.2,972.0,17i 1732268692002541323 
997.0,0,5.0,93227.0,6.2,-9.2,0.047,237.9,49.98,70.8,47.0,36.4,46.5,41.7,39.2,46.2,31.5,35.0,100.0,67.0,28.2,-12.8,-47.6,-73.8,-100.0,1.4,20.2,40.7,12413876.4,281.5,57.2,58.9,971.0,17i 1732268872012112658 
997.0,1,5.0,93228.0,10.0,-3.1,0.043000000000000003,239.2,49.98,46.8,24.0,15.0,20.3,34.2,8.5,98.3,34.2,32.0,9.4,-36.6,-70.2,-91.7,-100.0,-87.9,-63.8,35.1,74.3,95.1,1100050.0,414.6,38.0,21.0,971.0,17i 1732268872012112658 
997.0,2,5.0,93229.0,6.2,3.8,0.029,242.5,49.98,36.4,25.4,26.6,12.6,17.8,18.5,57.7,14.8,16.0,-100.0,-99.6,-70.0,-26.9,19.8,64.4,100.0,-58.1,-53.4,-54.5,4560294.0,328.5,37.9,-27.3,971.0,17i 1732268872012112658 
997.0,0,5.0,93230.0,1.5,0.8,0.008,237.6,49.98,75.3,432.8,521.4,360.3,237.1,218.2,176.1,130.1,414.8,-38.9,-58.3,-72.8,-82.8,-91.1,-100.0,-96.7,-74.4,100.0,84.4,12413890.5,283.1,57.7,58.7,966.0,17i 1732269052010074682 
997.0,1,5.0,93231.0,3.1,-1.5,0.012,238.9,49.99,43.6,52.5,15.5,131.2,96.0,93.8,271.1,153.4,64.8,7.9,-3.6,-18.8,-39.8,-60.1,-77.8,-92.3,-100.0,100.0,78.3,1100070.8,411.5,36.9,21.0,966.0,17i 1732269052010074682 
997.0,2,5.0,93232.0,0.0,1.5,0.006,242.2,49.98,24.8,44.3,27.2,85.2,29.2,129.6,223.9,128.4,155.2,-2.2,1.5,8.8,27.0,50.4,71.5,88.3,100.0,-51.8,-82.5,4560310.4,328.5,36.7,-27.0,966.0,17i 1732269052010074682 
997.0,0,5.0,93233.0,3.8,-0.8,0.016,237.6,50.02,28.4,99.9,131.9,90.4,76.9,63.7,16.0,52.5,56.4,-100.0,-90.7,-74.5,-64.5,-51.4,-26.5,3.4,41.4,67.0,75.7,12413904.7,286.9,56.0,58.3,971.0,17i 1732269232009263114 
997.0,1,5.0,93234.0,3.8,0.8,0.017,238.9,50.02,31.3,40.3,13.7,37.7,67.9,30.4,88.3,106.9,40.5,51.4,86.8,100.0,86.8,57.2,37.4,22.6,7.0,-2.1,-21.8,1100091.3,407.7,34.0,21.2,971.0,17i 1732269232009263114 
997.0,2,5.0,93235.0,3.8,-0.8,0.016,242.3,50.02,31.7,55.0,83.7,33.1,62.1,102.6,91.3,54.3,103.1,-100.0,-45.5,-3.0,-3.0,-9.1,-25.3,-33.3,-41.4,-29.3,-7.1,4560326.8,332.3,34.0,-26.7,971.0,17i 1732269232009263114 
997.0,0,5.0,93236.0,0.8,0.0,0.003,237.5,50.02,8.9,143.4,82.8,84.4,117.0,51.4,47.8,168.9,51.0,53.5,26.8,-9.9,-52.8,-76.1,-95.1,-100.0,-79.6,-47.9,-4.9,12413919.0,286.2,57.3,58.4,966.0,17i 1732269412011060879 
997.0,1,5.0,93237.0,0.8,0.0,0.004,238.8,50.029,43.4,61.2,84.1,17.9,125.6,149.7,268.9,142.6,116.5,64.9,34.7,-9.0,-54.8,-86.8,-100.0,-95.2,-71.5,-34.9,3.7,1100111.7,408.5,34.5,21.2,966.0,17i 1732269412011060879 
997.0,2,5.0,93238.0,0.0,1.5,0.007,242.1,50.029,100.0,94.5,414.9,232.6,245.9,303.0,629.3,202.5,541.6,100.0,65.4,20.9,-28.2,-66.8,-88.0,-100.0,-94.0,-78.7,-66.8,4560343.4,332.3,33.4,-26.9,966.0,17i 1732269412011060879 
997.0,0,2.0,93239.0,40.0,-7.7,0.17300000000000001,237.7,49.99,91.1,182.4,194.2,147.8,159.6,138.1,61.1,125.3,207.7,100.0,92.6,80.7,64.4,44.9,23.7,2.1,-18.8,-38.6,-56.6,12413921.7,246.2,53.3,61.7,970.0,19i 1732269446040918062 
997.0,0,1.0,93240.0,50.8,-10.0,0.22,237.4,50.01,93.2,194.0,201.1,140.1,149.8,110.8,51.5,119.8,176.5,-100.0,-91.8,-80.3,-69.0,-53.3,-30.4,-5.2,19.5,41.3,60.0,12413925.4,296.9,56.3,57.6,966.0,13i 1732269500700052955 
997.0,0,5.0,93241.0,16.2,-6.2,0.073,237.5,49.932,100.0,216.9,219.9,111.5,66.9,106.8,161.4,47.2,173.0,100.0,98.5,91.2,77.3,57.7,35.5,12.3,-10.3,-31.6,-51.8,12413940.3,280.8,56.3,58.7,969.0,13i 1732269680014308478 
997.0,1,5.0,93242.0,3.1,-5.4,0.027,238.8,49.932,44.7,142.0,127.1,53.2,147.3,209.1,97.5,138.0,256.8,96.7,100.0,99.5,90.4,71.6,45.9,17.4,-11.3,-39.3,-63.5,1100142.2,412.3,37.8,21.6,969.0,13i 1732269680014308478 
997.0,2,5.0,93243.0,5.4,3.1,0.026000000000000002,242.1,49.941,28.4,28.4,12.5,20.3,41.7,77.8,50.1,36.1,55.5,100.0,98.9,91.2,76.4,55.7,31.7,7.0,-17.3,-40.2,-60.5,4560368.1,326.2,40.5,-27.8,969.0,13i 1732269680014308478 
997.0,0,5.0,93244.0,3.1,-6.2,0.024,238.0,49.951,66.4,106.9,29.2,63.8,86.9,102.7,322.0,94.2,123.3,100.0,35.1,-19.6,-64.9,-90.7,-100.0,-88.7,-59.8,-24.7,1.0,12413954.3,283.8,56.6,58.7,966.0,13i 1732269860008200280 
997.0,1,5.0,93245.0,0.0,-5.4,0.024,239.2,49.951,50.8,124.2,140.2,21.6,153.4,174.2,121.2,143.8,245.8,-100.0,-56.2,-14.7,12.5,32.1,45.7,54.7,60.8,72.8,75.1,1100162.8,412.3,36.2,20.9,966.0,13i 1732269860008200280 
997.0,2,5.0,93246.0,3.1,4.6,0.023,242.5,49.951,30.0,7.2,10.1,42.0,29.6,55.1,29.2,17.1,46.4,100.0,99.5,91.0,72.1,48.6,24.7,-0.2,-23.2,-40.6,-58.1,4560384.4,329.2,36.6,-27.0,966.0,13i 1732269860008200280 
997.0,0,5.0,93247.0,1.5,-3.1,0.016,238.3,49.971,100.0,110.7,129.5,91.3,229.4,361.9,58.2,151.6,278.2,-59.4,-39.1,100.0,46.9,-2.6,-46.5,-80.9,-97.6,-100.0,-93.1,12413968.5,285.4,56.9,58.4,966.0,13i 1732270040010870752 
997.0,1,5.0,93248.0,0.8,5.4,0.022,239.5,49.971,100.0,31.6,55.2,30.8,72.9,210.8,188.0,136.4,269.5,-41.8,-100.0,100.0,89.1,73.1,70.9,73.1,77.5,78.2,70.2,1100183.4,411.5,34.4,21.6,966.0,13i 1732270040010870752 
997.0,2,5.0,93249.0,3.8,3.8,0.02,242.8,49.971,100.0,115.4,40.3,207.0,83.1,126.6,233.1,144.9,93.3,-10.9,-44.6,-66.3,-86.5,-100.0,-94.8,-82.0,-43.8,14.6,62.5,4560400.9,333.1,35.4,-27.2,966.0,13i 1732270040010870752 
997.0,0,5.0,93250.0,2.3,3.8,0.019,238.3,49.99,91.1,91.3,73.0,163.0,298.9,310.1,398.6,303.4,438.8,-94.2,-99.0,-100.0,-83.7,-51.9,-9.6,42.3,100.0,-33.7,-38.5,12413982.8,283.1,54.8,58.9,966.0,13i 1732270220005439427 
997.0,1,5.0,93251.0,2.3,3.1,0.016,239.4,50.0,100.0,24.1,68.7,102.9,49.9,309.4,115.9,136.3,200.9,56.0,93.7,100.0,87.4,76.1,40.9,24.5,59.7,-53.5,-61.0,1100204.0,413.8,34.2,21.1,966.0,13i 1732270220005439427 
997.0,2,5.0,93252.0,3.1,1.5,0.014,242.8,50.0,49.5,80.8,25.8,116.3,70.4,66.5,360.3,162.1,68.1,27.8,6.7,-19.5,-43.8,-57.8,-73.8,-91.7,-100.0,100.0,91.1,4560417.5,330.0,37.1,-27.3,966.0,13i 1732270220005439427 
997.0,0,2.0,93253.0,39.2,-4.6,0.167,238.4,50.02,98.3,206.7,207.7,150.1,150.5,97.0,39.0,153.9,165.8,100.0,94.6,84.1,69.0,50.5,29.8,8.0,-13.8,-34.7,-54.0,12413989.8,243.8,50.6,62.3,971.0,19i 1732270310038446359 
997.0,0,1.0,93254.0,49.2,-9.2,0.21,238.5,50.01,93.9,203.2,199.2,145.3,135.6,89.2,41.1,128.3,150.9,-98.9,-100.0,-99.1,-86.2,-62.4,-34.3,-6.3,18.9,40.8,59.5,12413991.6,293.1,56.1,58.2,966.0,17i 1732270336884683792 
997.0,0,2.0,93255.0,26.2,-36.9,0.179,237.2,49.98,90.8,65.2,52.7,69.7,55.7,38.0,17.1,37.1,50.3,100.0,89.5,80.2,68.8,52.8,32.8,10.8,-11.6,-34.0,-54.1,12414005.5,266.9,57.1,58.5,966.0,14i 1732270507474589694 
997.0,1,5.0,93256.0,26.2,-8.5,0.106,238.5,49.98,95.8,15.2,29.7,7.5,15.4,13.7,61.6,23.4,35.4,100.0,80.4,40.3,-5.2,-52.2,-80.0,-90.0,-93.2,-100.0,-90.0,1100237.0,387.7,36.9,21.1,966.0,14i 1732270507474589694 
997.0,2,5.0,93257.0,26.2,10.0,0.108,241.8,49.98,95.6,3.4,17.0,15.8,15.5,13.5,60.8,14.3,18.4,100.0,52.9,-22.9,-79.1,-100.0,-93.5,-79.1,-71.2,-80.4,-76.5,4560443.9,305.4,37.8,-27.5,966.0,14i 1732270507474589694 
997.0,0,5.0,93258.0,17.7,-33.1,0.15,238.1,49.99,90.6,34.8,11.0,4.8,15.7,31.4,11.7,7.1,16.7,-100.0,-94.4,-80.5,-58.7,-30.2,1.7000000000000002,35.8,63.8,81.5,90.0,12414018.8,284.6,56.5,58.8,966.0,15i 1732270686996933553 
997.0,1,5.0,93259.0,24.6,-8.5,0.10300000000000001,239.3,49.98,91.4,28.0,20.2,11.3,23.1,4.3,59.5,23.7,29.3,-100.0,-85.1,-61.8,-33.0,-2.2,27.9,56.9,78.7,91.4,97.5,1100256.3,412.3,37.4,20.9,966.0,15i 1732270686996933553 
997.0,2,5.0,93260.0,25.4,7.7,0.105,242.6,49.99,94.9,9.3,11.9,23.3,18.9,49.8,52.1,24.9,18.9,-100.0,-89.8,-68.0,-38.6,-6.6,26.4,59.4,82.7,93.4,97.0,4560459.1,330.8,36.5,-26.8,966.0,15i 1732270686996933553 
997.0,0,5.0,93261.0,3.8,-3.1,0.021,238.1,49.99,79.1,223.4,163.2,87.1,77.9,99.9,104.8,75.3,39.6,-22.9,-48.8,-74.8,-100.0,100.0,80.1,58.1,39.5,36.9,41.5,12414033.0,280.8,56.2,58.9,971.0,15i 1732270866017817183 
997.0,1,5.0,93262.0,3.1,-2.3,0.017,239.2,49.99,77.3,161.9,82.0,99.1,148.0,23.7,100.3,207.2,130.5,-100.0,-82.4,-77.3,-82.4,100.0,93.3,76.5,49.6,29.4,3.4,1100276.9,415.4,35.8,21.1,971.0,15i 1732270866017817183 
997.0,2,5.0,93263.0,3.1,2.3,0.016,242.6,49.99,34.8,23.0,41.4,47.5,43.8,116.5,80.2,80.9,112.2,83.8,95.7,100.0,94.9,-49.6,-69.2,-75.2,-82.1,-88.9,-100.0,4560475.6,327.7,38.5,-27.3,971.0,15i 1732270866017817183 
997.0,0,5.0,93264.0,0.8,1.5,0.008,237.9,50.0,35.7,110.8,131.3,236.0,169.8,158.8,102.5,190.3,95.8,-65.1,-82.2,-93.7,-100.0,-97.8,-86.6,-71.1,-58.4,-56.2,100.0,12414047.1,280.0,54.9,59.1,966.0,15i 1732271046002275931 
997.0,1,5.0,93265.0,0.8,0.0,0.003,239.2,50.01,36.9,178.6,162.6,73.9,126.1,179.6,107.1,243.2,276.7,89.6,100.0,76.0,25.6,-40.0,-84.0,-100.0,-68.0,-13.6,-52.0,1100297.6,416.2,36.3,21.0,966.0,15i 1732271046002275931 
997.0,2,5.0,93266.0,0.8,1.5,0.007,242.5,50.01,49.5,69.0,94.3,151.6,42.9,23.9,199.1,105.7,13.4,100.0,85.6,61.3,27.9,-9.5,-44.9,-78.4,-96.1,-100.0,65.9,4560492.0,326.9,39.0,-27.6,966.0,15i 1732271046002275931 
997.0,0,5.0,93267.0,0.8,1.5,0.01,238.2,50.01,35.3,112.9,107.7,42.7,96.7,123.1,210.0,202.2,155.1,100.0,81.0,54.8,52.4,59.5,47.6,11.9,-26.2,-71.4,-100.0,12414061.1,279.2,56.3,59.1,966.0,15i 1732271226015331829 
997.0,1,5.0,93268.0,3.1,2.3,0.018000000000000002,239.5,50.01,40.8,81.0,28.2,32.9,73.2,32.5,63.4,45.7,78.0,6.1,-6.1,-33.0,-67.6,-90.1,-100.0,-92.8,-57.8,-4.3,51.9,1100318.4,413.1,33.6,21.5,966.0,15i 1732271226015331829 
997.0,2,5.0,93269.0,2.3,3.1,0.016,242.8,50.0,23.0,23.7,34.6,40.7,16.3,30.0,59.5,8.2,43.2,82.6,50.0,0.0,-54.3,-89.1,-100.0,-92.4,-58.7,-4.3,56.5,4560508.4,329.2,35.5,-27.0,966.0,15i 1732271226015331829 
997.0,0,5.0,93270.0,3.8,-6.9,0.036000000000000004,238.4,50.0,70.9,9.0,7.8,38.5,51.0,41.3,75.6,25.7,97.7,-79.8,-85.5,-94.7,-100.0,-94.7,-85.5,-74.5,-53.7,-23.4,2.7,12414075.0,275.4,55.6,59.1,968.0,15i 1732271406017369136 
